indicated	5.00000	1.24540
indie	5.66000	1.75670
cited	4.88000	1.40900
bennett	4.94000	1.15020
india	6.42000	1.98040
spittin	4.04000	2.00980
indicates	5.32000	1.07740
esther	5.28000	1.22960
walsh	4.98000	1.28560
aaah	6.44000	1.69220
ib	4.61000	1.39670
recovery	6.64000	1.49500
jigga	4.58000	1.37160
provide	6.40000	1.08800
ie	4.90000	1.12940
song	7.58000	1.34150
nuts	5.86000	1.62890
shakin	5.29000	1.62020
allied	5.88000	1.15420
rewind	5.28000	1.08870
boats	6.45000	1.24270
nombre	5.20000	1.36900
ordinary	5.02000	1.13370
beach	7.94000	1.05770
pizza	7.16000	1.33030
fever	2.78000	1.55560
lah	5.40000	1.22890
bday	7.64000	1.67530
ladder	5.76000	1.25050
earlier	5.40000	1.22890
hong	4.86000	0.96910
lab	5.44000	1.54070
customs	5.36000	1.63830
tackle	4.94000	1.50390
lay	5.58000	1.27920
quand	4.76000	1.28670
law	4.90000	1.55510
arch	5.79000	1.31140
las	5.06000	0.84300
chills	4.38000	1.76000
schneider	4.98000	0.89190
appreciate	7.22000	1.18300
greet	6.66000	1.55980
supermarkets	6.44000	1.44500
greek	6.08000	1.25910
green	6.78000	1.69380
parish	5.37000	1.70410
sont	5.10000	0.97420
order	5.22000	1.23370
greed	3.06000	1.92100
salon	5.92000	1.36790
zeg	4.84000	1.06750
office	5.12000	1.62430
muffin	6.76000	1.23820
satisfied	7.28000	1.52580
awful	2.92000	1.93610
japan	6.00000	1.30930
nets	5.22000	0.93220
mayor	5.26000	1.30630
bombing	2.24000	1.47860
somewhere	5.28000	0.85810
denver	5.34000	1.49300
production	6.02000	1.20360
deadly	2.90000	1.81710
belly	4.78000	1.46090
versus	4.80000	1.22890
then	5.34000	0.74530
coffee	7.18000	1.48030
affected	4.30000	1.38870
thee	5.40000	1.06900
safe	7.04000	1.61570
collide	4.04000	1.71300
break	5.04000	1.81780
band	6.42000	1.55300
roommate	5.96000	1.55130
sack	4.60000	1.49830
they	5.62000	1.17610
fear	2.32000	1.30050
lifelong	6.72000	1.44340
bank	5.92000	1.62680
bread	6.34000	1.75670
rocky	4.70000	1.72910
oxygen	6.76000	1.42200
reasonably	6.27000	1.36430
classified	5.34000	1.45140
l	5.28000	1.14360
rocks	5.96000	1.48410
reasonable	6.38000	0.83030
feeds	6.20000	1.47080
entitled	5.64000	1.50860
carlos	5.10000	1.46040
lifted	6.20000	1.22890
schemes	5.08000	1.56280
por	4.76000	1.02140
crimes	2.14000	1.37040
hosted	5.78000	1.32930
logo	5.68000	1.07740
network	6.00000	1.27780
cameras	6.62000	1.29190
hooked	4.94000	1.20220
forty	4.99000	1.37390
vessels	5.24000	1.45070
strangers	4.16000	1.75380
daniel	5.54000	1.07300
weighted	5.00000	1.14290
medicine	5.08000	1.68840
forth	5.74000	1.24230
veto	4.22000	1.40390
standard	5.00000	1.47080
campaigns	4.90000	1.92990
jetzt	5.20000	1.12490
people's	5.66000	1.04220
dammit	3.36000	1.79300
recovering	6.14000	1.30950
created	6.06000	1.60880
creates	6.02000	1.43560
oppose	3.82000	1.43840
incorporated	5.29000	1.21970
footsteps	5.50000	1.38870
teh	5.02000	1.26960
bloomberg	4.90000	1.51520
render	5.18000	1.32000
tek	4.76000	1.40730
delicious	7.92000	1.25910
comin	5.28000	1.21290
comic	7.08000	1.56280
electronic	6.40000	1.32480
illustrate	5.90000	1.48950
timothy	5.08000	1.27520
rated	5.50000	1.43210
aire	5.30000	1.41780
dogg	5.19000	1.69680
neck	5.30000	1.18240
approximately	5.70000	1.18240
compromise	5.42000	1.81930
observations	5.86000	1.06920
farming	6.42000	1.52750
dogs	6.78000	1.82150
hacer	4.96000	0.80710
teardrops	3.52000	1.72900
grandchildren	7.42000	1.51310
albert	5.10000	1.24950
rejected	2.08000	1.12200
cereal	6.20000	1.39970
wasted	2.78000	1.16570
toronto	5.82000	1.75770
mercy	6.68000	1.76640
guild	5.48000	0.95280
target	5.36000	1.52210
scenes	5.90000	1.21640
seated	5.80000	1.22040
ebay	5.78000	1.77610
guilt	2.58000	1.45770
historical	5.76000	2.05600
powers	6.66000	1.31880
minus	3.96000	1.49780
failing	2.52000	1.26560
manner	5.38000	1.35360
ter	4.66000	0.93920
contents	5.56000	0.95100
forced	3.16000	1.26750
strength	7.40000	1.16060
genuine	7.18000	1.38050
convenient	6.74000	1.22570
latter	5.12000	1.43810
seymour	5.30000	1.03510
materials	5.54000	1.07300
luxury	7.30000	1.68120
forces	4.18000	1.58680
xi	4.94000	1.16200
completed	6.82000	1.36560
circles	5.84000	1.18430
gravy	6.36000	1.78150
nobody	3.64000	1.24150
outst	4.50000	1.14730
pandora	5.28000	1.57840
bruce	5.14000	1.29380
ebook	5.98000	1.43560
sue	4.30000	2.15950
shyt	4.40000	1.42860
exercised	6.39000	1.58480
extending	6.10000	1.25880
involving	5.60000	1.34010
germany	5.94000	1.57030
raindrops	6.78000	1.41810
exercises	6.54000	1.29690
germans	5.84000	1.79980
neighborhoods	6.08000	1.46860
calculated	5.42000	1.39660
alumni	6.04000	1.02940
investments	6.10000	1.66900
investing	6.12000	1.54710
trapped	3.08000	1.52320
aunt	6.66000	1.57290
deeply	5.76000	1.59800
voting	6.02000	1.37750
responded	5.74000	1.29060
fitted	5.78000	1.38930
reserve	5.32000	1.11470
juss	4.78000	0.67880
lewis	5.58000	1.17960
anniversary	6.70000	1.84340
d8	4.98000	1.18650
subtle	5.84000	1.44840
enjoyed	8.02000	1.53180
d1	4.84000	1.23490
toast	6.86000	1.41440
consciousness	6.40000	1.48460
implementation	5.72000	1.27840
guidance	6.56000	1.12780
sentence	5.22000	1.44690
myth	5.90000	1.41780
hrs	5.04000	0.53300
deepest	5.32000	1.44900
sus	4.82000	0.99320
adequate	5.66000	1.60540
personality	6.66000	1.52010
do	5.76000	1.06060
dm	4.94000	0.73980
dj	5.86000	1.49840
di	4.84000	1.25130
de	4.82000	0.84970
dc	5.22000	1.35960
leisure	7.18000	1.69860
da	4.92000	1.12200
haunted	3.54000	1.63680
nasty	2.62000	1.22710
du	4.88000	0.91790
dr	5.10000	1.37400
ds	5.16000	1.16690
runs	5.62000	1.27600
covering	5.36000	0.87510
emo	4.58000	1.38640
lexington	5.30000	1.28170
children's	7.14000	1.51200
w/o	4.56000	1.29610
gears	5.46000	0.88550
nichts	4.70000	1.18240
buat	4.76000	0.89350
steak	6.62000	1.97840
steal	2.46000	1.68070
steam	5.43000	1.44340
secretary	5.42000	1.31070
erroneous	3.42000	1.19680
observer	5.70000	1.09260
turmoil	3.06000	1.63400
w/	5.04000	0.96810
observed	5.74000	1.02640
depends	4.72000	0.88160
inna	4.94000	1.31350
cattle	6.10000	1.38870
discussions	5.66000	1.58580
miserable	2.54000	1.66860
o_o	4.84000	1.14930
techniques	5.64000	1.06450
eres	4.90000	0.86310
draws	6.18000	1.32000
university's	6.12000	1.45180
gentleman	6.96000	1.72540
compensation	6.52000	1.69320
bien	6.00000	1.44280
unable	3.10000	0.83910
cooperation	6.98000	1.37750
props	5.85000	1.41410
drawn	5.66000	1.23900
slugs	3.96000	1.64080
we	6.38000	1.30760
terms	4.54000	1.05390
wa	5.00000	1.14290
wo	4.72000	1.27840
handful	5.64000	1.25780
wk	4.72000	0.92670
muthafucka	3.40000	2.19460
wi	5.36000	0.87510
c-included	5.08000	1.08500
unfold	5.46000	1.32020
kitchen	6.04000	1.68980
received	6.34000	1.15370
essentially	5.76000	0.95960
cow	5.82000	1.46650
brat	3.62000	1.74840
ill	2.42000	1.23040
ncaa	5.12000	1.52050
ahora	5.18000	0.94090
kimi	5.06000	1.11410
receives	6.13000	1.42370
brad	5.30000	1.12940
transmission	5.50000	1.32860
requests	5.10000	1.05460
com	5.42000	1.07080
hab	4.84000	0.93370
ily	5.34000	1.57290
peacefully	7.52000	1.05440
tone	5.44000	0.86090
vein	4.82000	1.53670
royal	5.82000	1.63740
excess	5.22000	1.66950
tons	5.56000	1.29610
c-includes	4.58000	1.27920
tony	5.52000	1.18220
telecommunications	6.10000	1.70530
speak	5.90000	1.21640
iraq	3.90000	1.65680
hay	5.36000	1.48130
condemned	3.00000	1.73210
sachs	4.80000	1.38510
tragedy	2.06000	1.37630
westport	5.02000	1.05930
dozens	5.70000	1.28170
warmth	7.24000	1.64830
duties	4.82000	1.68660
families	7.54000	1.28110
beloved	7.34000	1.27150
relaxing	7.52000	1.21620
attacked	2.52000	1.55500
c'est	4.92000	1.24280
concerning	4.24000	1.68980
levels	5.30000	0.95300
fest	6.42000	1.44410
applied	5.86000	1.29380
physician	5.34000	1.83630
has	5.18000	1.54770
conviction	4.10000	1.94040
publicly	5.24000	1.27070
launches	6.14000	1.12500
voel	4.71000	1.12910
air	6.80000	1.65370
aim	5.86000	1.10680
b-day	7.68000	1.53120
applies	5.92000	1.33600
aid	6.24000	1.36370
property	5.86000	1.56510
launched	6.10000	1.03510
mistake	2.78000	1.20020
cylinder	5.41000	1.20620
cont	4.86000	0.94780
thursdays	5.54000	1.38810
sting	3.46000	1.74040
tissue	5.41000	1.48490
hebrew	5.20000	1.41420
comparative	5.59000	1.22340
conn	4.54000	1.43160
confirmed	6.72000	1.22960
soldier	5.12000	1.58620
perform	6.48000	1.23290
demonstration	5.88000	1.21850
jerry	5.46000	1.99190
varies	5.32000	0.91340
incorrectly	3.14000	1.03040
plates	5.78000	1.32930
puttin	4.92000	1.07700
indictment	3.10000	1.77570
bunny	6.88000	1.79160
arent	4.34000	1.13590
wheel	5.78000	0.93220
independent	6.86000	1.80710
nih	4.94000	0.58590
fuss	4.12000	1.78020
saddam	2.48000	1.56800
swell	4.94000	2.01450
rail	5.30000	1.11120
rain	6.36000	1.91410
hand	5.90000	1.07380
liberties	6.68000	1.70760
fuse	5.17000	1.56200
depois	4.54000	1.34330
prescribed	5.29000	1.62370
vermont	5.58000	1.29500
kept	5.74000	1.10310
whereby	5.16000	1.13140
thy	5.46000	1.16430
thx	5.94000	1.51740
humble	6.48000	1.29740
drip	4.66000	1.39400
tho	4.72000	1.24610
hispanic	5.26000	1.48200
contact	6.08000	0.98640
mamma	7.06000	1.70060
centres	5.44000	1.23160
the	4.98000	0.91450
camps	5.56000	1.68010
musical	7.22000	1.55560
tha	4.76000	1.04120
she'll	5.16000	1.01740
traditions	6.58000	1.64240
quoted	5.48000	0.99470
athletic	6.46000	1.51470
gods	6.26000	1.91460
newton	5.78000	1.01600
mid	5.24000	0.74400
quotes	5.60000	1.38510
thanks	7.40000	1.51190
victim	2.38000	1.41260
jose	5.52000	1.43200
antes	4.94000	1.08800
hills	6.40000	1.41420
cornell	5.30000	1.47430
photographer	6.64000	1.28980
josh	5.52000	1.37380
weiss	4.76000	1.40780
passive	4.80000	1.76750
wright	5.36000	0.98480
shout	3.88000	1.37970
spread	5.48000	1.12920
transformed	6.18000	1.14880
board	4.76000	1.51940
marginal	4.94000	1.37460
righteous	6.18000	1.82200
plasma	5.78000	1.55560
editorials	5.32000	1.09620
caps	5.36000	1.02540
arab	4.50000	1.59400
boxes	5.52000	1.21620
bastards	2.68000	1.51780
cape	5.18000	1.75770
designers	6.38000	1.48310
retreat	5.18000	1.96590
cooler	6.28000	1.30990
xbox	6.24000	1.74450
securities	5.38000	2.04930
night	6.22000	1.29820
security	6.10000	1.63200
honored	7.14000	1.27790
korea	5.34000	1.37930
sends	5.92000	0.92230
born	6.82000	1.64990
productions	5.86000	1.22910
neva	4.70000	0.99490
bore	3.64000	1.58770
confusing	3.56000	0.97230
humor	7.72000	1.08870
purple	6.04000	1.52480
comments	5.62000	1.04760
trustees	5.60000	1.37020
denied	2.54000	1.19880
beating	2.56000	1.89690
adorable	7.32000	1.69560
participation	6.22000	1.14800
columbus	5.86000	1.32500
pls	5.08000	1.68840
peel	5.20000	1.39970
queda	4.56000	1.14570
marketing	5.20000	1.94830
pose	5.72000	1.19240
plz	5.32000	1.88920
illustration	6.56000	1.23160
restructuring	4.94000	1.74270
architectural	6.22000	1.13010
graduated	7.22000	1.26640
post	5.48000	1.09250
properties	5.54000	1.29690
jurors	4.58000	1.40100
where's	5.00000	0.85710
newspapers	6.02000	1.46370
months	5.16000	0.86570
banker	5.06000	1.49020
horizon	6.24000	1.31550
cherish	7.50000	1.47430
considerations	6.02000	1.40670
wasting	3.22000	1.41840
pays	6.54000	1.74040
prisoners	2.44000	1.45910
float	6.02000	1.40680
profession	6.12000	1.11830
bound	4.60000	1.35530
lois	5.22000	1.26640
balanced	6.51000	1.43840
stumble	4.42000	1.57910
ole	5.48000	1.32850
deception	3.39000	1.80070
wah	4.82000	1.80350
segment	5.46000	1.48750
legislation	4.30000	1.55510
sovereign	5.88000	1.38010
payment	4.70000	2.00250
accordingly	5.80000	1.27780
conservation	6.60000	1.27780
way	5.24000	1.42230
wax	5.44000	1.19800
editions	5.50000	1.29760
wat	4.44000	1.31180
was	4.60000	0.80810
war	1.80000	1.41420
altijd	4.62000	1.32310
lowest	3.30000	1.16500
becoming	5.82000	0.91900
taken	4.28000	1.47140
needles	4.04000	1.98910
dead	2.00000	1.32480
true	7.08000	1.10360
absent	3.90000	1.26570
injury	2.04000	1.24470
mtv	5.64000	1.75850
maximum	6.38000	1.52380
crystal	6.54000	1.50120
complaint	2.86000	1.01040
emotional	4.42000	1.76230
prayed	6.36000	1.66300
promises	6.26000	1.54930
stranded	3.73000	1.89050
hotter	5.86000	1.53880
moore	5.44000	1.59280
tryna	4.88000	1.09990
frederick	5.06000	1.25210
abstract	5.53000	1.44240
evidence	5.64000	1.25780
howling	4.32000	1.83440
promised	6.68000	1.07740
prayer	6.48000	2.20610
mold	3.85000	1.79820
archive	5.52000	1.43200
physical	5.88000	1.22290
dying	2.10000	1.47430
newsstands	5.74000	1.25860
stake	5.02000	1.18650
reality	5.94000	1.64640
interested	6.84000	1.09470
holding	5.64000	1.12050
test	4.06000	1.40570
hype	5.16000	1.58260
scored	6.46000	1.64390
brothers	6.98000	1.44970
welcome	7.16000	1.31490
update	5.72000	1.48520
mira	5.16000	1.43370
let's	5.46000	1.01440
scores	5.90000	1.12940
cheated	2.58000	1.59190
interval	5.76000	1.39240
together	6.80000	1.59080
beds	6.17000	1.71770
loyal	7.46000	1.24880
reception	6.46000	1.12870
songs	6.96000	1.87310
concept	5.48000	1.40320
broke	2.54000	1.28110
diplomacy	5.74000	1.70010
dance	7.36000	1.43940
global	6.00000	1.48460
grateful	7.36000	1.46750
battle	2.98000	1.73190
devoted	7.16000	1.36070
certainly	6.06000	1.34630
hurry	4.34000	1.52010
zone	5.32000	0.97810
foe	3.50000	1.70530
hump	5.08000	1.73610
flash	5.98000	1.03980
fog	4.90000	1.88710
rhythm	6.65000	1.56190
lmaoo	5.36000	1.89260
terror	1.76000	1.00120
dartmouth	4.98000	1.62240
southwest	5.82000	1.58680
you're	5.30000	1.09260
brown	5.44000	1.28030
charles	5.22000	1.32930
3am	4.38000	1.22710
hannah	5.28000	1.42910
vegan	4.82000	1.71060
liability	4.10000	1.68630
vegas	6.36000	1.79300
kitten	7.64000	1.28980
trouble	2.78000	1.47480
blast	4.22000	2.12170
perceived	5.60000	1.38510
respiratory	5.52000	1.56730
cunningham	5.20000	1.17800
gue	4.70000	0.99490
presented	5.74000	0.98580
turns	5.20000	0.90350
fragile	3.83000	1.32620
gun	2.82000	1.40970
gum	5.86000	1.38440
p	5.06000	0.73980
soooo	5.14000	0.94780
q	4.60000	0.96890
guitars	6.74000	1.39690
gut	4.54000	1.07300
guy	5.92000	1.33770
ain't	4.00000	1.27780
upper	5.82000	0.91900
brave	7.02000	1.28560
regret	3.12000	1.50700
cosa	5.14000	1.03040
discover	6.84000	1.40490
affiliation	5.72000	1.38560
cost	4.10000	1.40330
helpless	3.29000	2.02070
curse	2.64000	1.35160
appear	5.84000	0.81720
barbie	5.86000	1.60370
assistance	5.96000	1.42800
ol'	4.62000	1.60220
shares	6.68000	1.21960
rome	6.98000	1.42130
illustrations	6.49000	1.40120
shared	6.80000	1.34010
appeal	5.62000	1.51040
satisfy	7.34000	1.43730
supporting	6.48000	0.97390
explosion	2.94000	1.59600
genes	5.64000	1.00920
downloaded	6.30000	1.46040
pause	5.10000	1.19450
hadn't	4.30000	1.21640
suckers	3.30000	1.70530
teaches	6.70000	1.09260
teacher	6.36000	1.53540
change	5.56000	1.34260
buck	5.84000	1.77690
flames	4.60000	1.87360
lakers	5.06000	1.58320
trial	3.96000	1.68980
franklin	5.24000	1.06060
usually	5.66000	0.89470
pillow	6.88000	1.22290
montreal	5.82000	1.25670
regardless	5.14000	1.26180
defensive	4.00000	1.52530
extra	6.52000	1.40320
marked	4.92000	1.29110
fbi	4.32000	1.40610
rarely	4.38000	1.36860
market	6.28000	1.60410
terminal	3.98000	2.03530
prove	5.74000	1.04610
bury	2.93000	1.52610
fairfield	5.56000	0.97230
territories	5.12000	1.87790
live	6.84000	1.51670
angels	7.66000	1.46540
entrance	5.66000	0.79820
jah	5.12000	1.36490
club	5.86000	1.64140
clue	6.08000	1.17530
jag	5.06000	1.57030
organizations	5.56000	1.12780
graphic	5.52000	1.24930
ibm	5.58000	1.29500
pushed	4.10000	1.47430
car	6.72000	2.10000
cap	5.56000	0.92930
heartbreak	2.11000	1.30610
niggaz	2.98000	2.13320
cat	6.64000	1.97700
hardest	3.82000	1.62490
can	5.62000	1.27600
cam	5.46000	1.18170
cab	5.20000	1.52530
trans	4.92000	1.25910
heart	7.22000	1.43270
dedicated	6.82000	1.32000
hears	5.71000	1.38320
noch	5.02000	1.15160
december	6.34000	1.84730
chip	5.42000	1.05150
carroll	5.46000	1.03430
1980s	6.40000	1.89520
7pm	5.74000	1.36740
chin	5.32000	0.97810
spa	6.92000	1.48240
clothing	6.60000	1.30930
serum	5.28000	1.32630
productive	6.70000	1.12940
discussion	5.70000	1.03510
bonds	5.20000	1.77280
lounge	6.50000	1.34390
state's	5.42000	0.99160
criterion	5.20000	1.27440
familiar	6.44000	1.26430
economy	4.38000	1.66460
armies	4.92000	1.89350
product	5.56000	1.10950
dive	5.64000	1.38150
southern	5.64000	1.62580
produce	6.26000	1.12140
heroes	7.16000	1.56960
nomination	6.18000	1.20700
remember	6.42000	1.48590
grandson	7.32000	1.47690
beam	6.60000	1.37020
whenever	4.92000	1.44050
candles	6.67000	1.49230
futures	6.40000	1.42860
explicit	4.85000	1.60130
rather	4.98000	1.13370
typical	5.22000	1.13010
serving	5.64000	1.35160
indeed	6.00000	1.19520
haircut	6.20000	1.51190
displayed	5.90000	1.10390
consulting	5.60000	1.17800
brain	6.52000	1.52850
fund-raising	6.02000	1.74370
statistical	5.40000	1.26170
whats	4.76000	0.98060
cold	4.22000	1.77610
still	5.14000	1.12500
birds	6.96000	1.42800
forma	4.94000	1.15600
lied	2.82000	1.20700
acknowledge	6.24000	1.31800
willow	5.70000	1.87560
forms	4.66000	1.33420
#p2	4.78000	0.67880
window	6.10000	1.44630
correspondence	5.94000	1.31570
nom	4.80000	1.37020
non	4.26000	1.27470
noi	4.94000	1.01840
smash	4.24000	1.57220
nod	5.72000	1.19240
nog	5.34000	1.13590
introduce	5.86000	0.96910
sol	5.66000	1.61130
wealthy	7.14000	1.74980
not	3.86000	1.29380
nou	4.94000	1.13230
nov	5.44000	1.24800
now	5.90000	1.37400
provision	5.64000	1.30560
discuss	5.96000	1.22820
halo	6.20000	1.80700
nos	4.78000	0.93220
wont	4.08000	1.04670
lies	2.62000	1.38340
servant	4.08000	1.36680
january	5.70000	1.90860
drop	4.30000	1.19950
sos	3.82000	1.73430
desde	4.84000	0.68090
sou	5.02000	1.20360
entirely	5.60000	1.14290
concerts	6.98000	1.54510
kann	4.96000	0.87970
el	4.80000	1.12490
domain	5.54000	1.11040
en	4.84000	1.05680
ei	4.71000	0.88980
significantly	6.08000	0.96550
challenged	5.46000	1.47370
ed	5.16000	1.20140
eg	4.88000	1.33280
kane	4.86000	1.15470
yeah	5.90000	1.14730
challenges	5.74000	1.49570
wrap	5.72000	1.17870
fires	4.26000	1.73570
ey	4.92000	1.42650
ex	4.18000	1.30450
year	5.38000	1.35360
eu	4.80000	1.06900
et	5.10000	0.78900
happen	5.28000	1.05060
teams	6.02000	1.16920
eq	4.96000	1.08720
ep	4.78000	1.20020
es	4.80000	0.78250
er	4.54000	1.11040
album	6.60000	1.10660
shown	5.92000	1.06600
reducing	4.36000	1.48130
opened	6.00000	1.22890
space	5.96000	1.00930
furthermore	5.45000	1.46520
lawyers	4.26000	1.87150
thirst	3.82000	1.72250
looking	5.94000	0.97750
rational	6.36000	1.41070
receiving	6.54000	1.23240
shows	6.08000	1.04670
inevitably	4.84000	1.53220
philharmonic	5.88000	1.57320
thong	5.51000	1.73350
cars	6.26000	1.68800
punks	3.98000	1.97420
diagnostic	5.02000	1.70820
argh	3.96000	1.42800
advantages	6.53000	1.37090
rebel	4.38000	1.60220
carl	5.02000	1.11560
obligation	4.60000	1.41420
cara	5.58000	1.24690
marine	5.72000	1.65420
inevitable	4.68000	1.36190
card	5.72000	1.12560
care	6.64000	1.65070
couldn	4.49000	1.73350
coulda	4.76000	1.37740
transition	5.30000	1.35900
fb	5.48000	1.21620
british	5.66000	1.69770
honest	7.46000	1.12870
blink	5.33000	1.43410
invitation	6.98000	1.33230
promotion	7.74000	1.38220
blind	2.58000	1.23040
zal	4.57000	1.19020
flying	6.24000	1.64830
xo	5.70000	1.69330
stevens	5.08000	1.00690
omitted	3.92000	1.20950
variables	5.41000	1.24030
xd	4.76000	1.13500
yourself	6.24000	1.50590
xx	5.12000	1.17180
one-time	4.80000	1.21220
directly	5.56000	1.03330
invasion	3.42000	2.02120
impossible	2.90000	1.26570
xp	6.04000	1.51130
drove	5.26000	1.12140
tomorrow	6.18000	1.38050
'em	4.74000	0.98580
size	5.04000	0.96810
sheep	6.14000	1.54110
sheet	5.53000	1.22650
silent	5.12000	1.54710
valentine's	7.36000	1.32110
caught	3.54000	1.78670
breed	5.51000	1.54280
tragic	2.34000	1.63640
juga	5.12000	1.15420
friend	7.66000	1.50660
sais	5.12000	1.49340
mostly	5.80000	1.16060
that	4.94000	0.65180
pittsburgh	5.14000	1.38520
brains	6.69000	1.47540
taxation	3.55000	1.84910
jane	5.50000	0.97420
bajo	4.94000	0.85170
thai	6.22000	1.35960
flowers	7.56000	1.43090
appreciated	7.12000	1.50700
professionals	6.28000	1.40030
television	6.66000	1.58580
rugged	5.66000	1.67340
accordance	5.53000	1.15650
crack	3.72000	1.44340
transferred	5.29000	1.36930
vocals	6.59000	1.45660
fruits	7.31000	1.53030
geht	4.63000	1.31800
browser	6.14000	1.03040
surname	5.48000	0.99470
investors	5.50000	1.24950
remained	5.56000	1.03330
craig	5.28000	0.90440
correction	4.44000	1.31180
premier	6.20000	1.04980
slap	2.48000	1.52850
bugs	3.78000	1.51580
13th	4.66000	1.68560
slam	3.98000	1.63510
stash	5.31000	1.66090
anger	2.30000	1.41780
breakfast	6.86000	1.14300
recover	6.64000	1.62580
form	5.28000	1.10730
veteran	5.60000	1.14290
manufacturers	5.46000	1.14660
terrific	6.96000	2.07960
equipment	5.86000	0.96910
online	6.72000	1.27840
objective	5.70000	1.42820
begin	6.28000	1.12560
#shoutout	4.54000	1.71680
dispute	3.54000	1.72860
price	5.00000	1.39970
successive	6.14000	1.41420
america	6.76000	1.51940
destiny	6.12000	1.45250
michelle	5.76000	1.42230
forever	6.46000	1.45980
bishops	4.92000	1.94660
dream	7.10000	1.96140
attempting	5.98000	0.99980
steady	6.18000	1.33540
mrs	5.88000	1.40900
sunset	7.16000	2.11270
slaves	2.06000	1.36940
professional	6.44000	1.16340
abraham	5.32000	1.50430
typically	5.12000	1.09990
filing	4.92000	1.27520
photoshop	6.06000	1.53080
german	5.34000	1.39400
fifty	5.71000	1.41420
discovered	7.00000	1.24540
maine	5.82000	1.49410
fifth	5.24000	1.22160
geography	5.94000	1.42020
aint	4.02000	1.43560
snack	7.10000	1.56820
ratio	5.41000	1.42770
title	5.60000	1.08800
zombie	3.48000	1.82100
stained	3.92000	1.82770
proportion	5.62000	0.96660
only	4.92000	1.15780
developed	6.36000	1.48130
thompson	5.06000	1.03820
stain	3.39000	1.33570
misidentified	3.56000	1.40200
pumpkin	6.48000	1.74070
urine	3.47000	1.67210
samuel	5.30000	1.14730
truly	6.86000	0.96910
leon	5.16000	1.09470
cannot	3.32000	0.97810
cryin	3.19000	1.70930
stroll	6.60000	1.39970
leather	5.56000	1.48680
seldom	4.59000	1.51870
losers	3.22000	1.87670
amanda	5.64000	1.41070
layin	5.51000	1.08250
husband	6.62000	1.74840
salomon	5.24000	1.02140
concert	6.94000	1.20220
burst	4.34000	1.99600
bellwether	5.10000	1.11120
gutter	3.76000	1.71430
elected	6.10000	1.41780
namely	5.24000	1.27070
asleep	6.14000	1.74980
hoes	4.98000	1.51850
sport	6.64000	1.68740
concern	4.04000	1.61570
israeli	4.82000	1.74600
thurs	5.44000	1.35770
colours	7.02000	1.37750
cud	4.86000	0.85740
estar	5.28000	1.32540
estas	4.72000	1.03090
between	5.10000	0.64680
import	5.72000	1.34070
justified	6.36000	1.20810
islam	4.68000	2.32500
notice	5.16000	1.50320
hunting	4.10000	2.01270
jacobs	5.28000	0.90440
blame	2.82000	1.53450
hurts	2.14000	1.19540
article	5.52000	1.40320
stages	5.84000	1.54340
talented	7.06000	1.53080
misspelled	3.46000	1.35840
wheels	6.16000	1.21820
comes	5.58000	0.75840
nearby	5.68000	1.18560
madness	3.60000	1.81830
#jobs	5.68000	1.81200
overview	5.36000	1.43940
jeans	6.34000	1.89100
learning	6.92000	1.35290
#quote	5.02000	0.93660
proved	6.26000	1.93580
amino	5.10000	1.26240
oliver	5.24000	1.13500
cares	7.36000	1.39620
2pm	5.14000	0.88090
informed	6.18000	1.33540
cared	6.83000	1.27380
rotting	3.04000	1.52930
linguistic	6.34000	1.39400
disclosed	4.92000	1.02700
elvis	6.08000	1.98780
wounds	2.80000	2.02030
external	5.48000	1.21620
suspected	3.52000	1.16480
betcha	5.02000	1.50680
ruby	6.78000	1.26640
bout	4.56000	1.32730
developing	6.02000	1.09710
these	5.10000	0.58030
trick	5.22000	1.66950
haven't	3.82000	1.25670
editorial	5.34000	1.36440
joke	7.62000	1.39810
coolest	6.78000	1.81030
ein	4.98000	0.79510
fool	3.30000	1.26570
orientation	5.74000	1.30630
soil	5.71000	1.64970
commander	5.26000	1.50930
canceled	3.24000	1.57220
bias	4.31000	1.72780
embrace	6.22000	1.89590
heels	5.96000	1.12410
return	5.20000	1.47080
thrills	6.98000	1.33060
worry	2.82000	1.71060
develop	6.26000	1.04610
media	5.62000	1.80580
gentlemen	7.00000	1.42890
ya	5.22000	1.65730
poetic	6.24000	1.79730
followers	5.64000	1.48130
lite	5.38000	1.42700
streams	6.32000	1.53120
document	5.40000	1.22890
noble	7.00000	1.60360
finish	6.72000	1.41480
centuries	6.08000	1.33770
tarde	4.58000	1.42670
siegel	4.88000	0.96130
bumpin	5.27000	1.76510
respected	7.18000	1.02400
fruit	7.12000	1.52050
deficiency	3.49000	1.69710
tradition	6.40000	1.61620
complained	2.90000	0.99490
theater	6.96000	1.55130
charges	3.94000	1.53080
charger	5.64000	1.12050
constitutional	5.86000	1.60370
3-bedroom	6.20000	1.26170
severe	3.16000	1.71860
breeze	6.88000	1.33460
charged	5.04000	1.59030
taxi	5.72000	1.26230
dancers	6.70000	1.60670
neon	6.22000	1.23370
ci	4.73000	1.18630
valuable	7.12000	1.11830
touch	6.40000	1.27780
ps3	5.76000	1.30240
speed	6.24000	1.47860
death	1.54000	1.28110
thinking	6.28000	1.29430
improvement	6.86000	1.26180
verse	5.66000	1.36440
treatment	4.42000	1.53980
role	5.68000	0.89080
struck	3.50000	1.40330
ca	5.10000	1.34390
real	6.78000	1.20020
